"","x","prob","psd","var","cat"
"1",0,0.000177777777777778,0.000177761974606248,"x1","tru"
"2",0,0,0,"x2","tru"
"3",0,0,0,"x3","tru"
"4",0.0135135135135135,0.00444444444444444,0.000886911380568638,"x1","tru"
"5",0.0135135135135135,0,0,"x2","tru"
"6",0.0135135135135135,0,0,"x3","tru"
"7",0.027027027027027,0.00657777777777778,0.00107781759885708,"x1","tru"
"8",0.027027027027027,0.0101333333333333,0.00133537502939654,"x2","tru"
"9",0.027027027027027,0.0101333333333333,0.00133537502939654,"x3","tru"
"10",0.0405405405405405,0.008,0.00118778973073707,"x1","tru"
"11",0.0405405405405405,0.0332444444444444,0.00239032313419568,"x2","tru"
"12",0.0405405405405405,0.0332444444444444,0.00239032313419568,"x3","tru"
"13",0.0540540540540541,0.0101333333333333,0.00133537502939654,"x1","tru"
"14",0.0540540540540541,0.0581333333333333,0.00311993871418124,"x2","tru"
"15",0.0540540540540541,0.0581333333333333,0.00311993871418124,"x3","tru"
"16",0.0675675675675676,0.0108444444444444,0.00138093961371787,"x1","tru"
"17",0.0675675675675676,0.0899555555555556,0.00381490768387498,"x2","tru"
"18",0.0675675675675676,0.0899555555555556,0.00381490768387498,"x3","tru"
"19",0.0810810810810811,0.0122666666666667,0.00146764788726304,"x1","tru"
"20",0.0810810810810811,0.128355555555556,0.00445980382056989,"x2","tru"
"21",0.0810810810810811,0.128355555555556,0.00445980382056989,"x3","tru"
"22",0.0945945945945946,0.0122666666666667,0.00146764788726304,"x1","tru"
"23",0.0945945945945946,0.160533333333333,0.00489466616221231,"x2","tru"
"24",0.0945945945945946,0.160533333333333,0.00489466616221231,"x3","tru"
"25",0.108108108108108,0.0129777777777778,0.00150904561814433,"x1","tru"
"26",0.108108108108108,0.174755555555556,0.00506343846909543,"x2","tru"
"27",0.108108108108108,0.174755555555556,0.00506343846909543,"x3","tru"
"28",0.121621621621622,0.0158222222222222,0.00166383116163592,"x1","tru"
"29",0.121621621621622,0.174755555555556,0.00506343846909543,"x2","tru"
"30",0.121621621621622,0.174755555555556,0.00506343846909543,"x3","tru"
"31",0.135135135135135,0.0158222222222222,0.00166383116163592,"x1","tru"
"32",0.135135135135135,0.158044444444444,0.00486376896426248,"x2","tru"
"33",0.135135135135135,0.158044444444444,0.00486376896426248,"x3","tru"
"34",0.148648648648649,0.0172444444444444,0.00173574568440563,"x1","tru"
"35",0.148648648648649,0.129244444444444,0.00447293725071502,"x2","tru"
"36",0.148648648648649,0.129244444444444,0.00447293725071502,"x3","tru"
"37",0.162162162162162,0.0186666666666667,0.00180459769464171,"x1","tru"
"38",0.162162162162162,0.0945777777777778,0.00390174483426514,"x2","tru"
"39",0.162162162162162,0.0945777777777778,0.00390174483426514,"x3","tru"
"40",0.175675675675676,0.0222222222222222,0.00196540728317357,"x1","tru"
"41",0.175675675675676,0.0634666666666667,0.00325067237869033,"x2","tru"
"42",0.175675675675676,0.0634666666666667,0.00325067237869033,"x3","tru"
"43",0.189189189189189,0.0236444444444444,0.00202585004123572,"x1","tru"
"44",0.189189189189189,0.0437333333333333,0.00272668227832169,"x2","tru"
"45",0.189189189189189,0.0437333333333333,0.00272668227832169,"x3","tru"
"46",0.202702702702703,0.0300444444444444,0.00227612832297768,"x1","tru"
"47",0.202702702702703,0.0248888888888889,0.00207715326984967,"x2","tru"
"48",0.202702702702703,0.0248888888888889,0.00207715326984967,"x3","tru"
"49",0.216216216216216,0.0328888888888889,0.00237794345794076,"x1","tru"
"50",0.216216216216216,0.0096,0.0013001087134031,"x2","tru"
"51",0.216216216216216,0.0096,0.0013001087134031,"x3","tru"
"52",0.22972972972973,0.0350222222222222,0.00245114635032815,"x1","tru"
"53",0.22972972972973,0.000711111111111111,0.000355429113319852,"x2","tru"
"54",0.22972972972973,0.000711111111111111,0.000355429113319852,"x3","tru"
"55",0.243243243243243,0.0414222222222222,0.0026568627022075,"x1","tru"
"56",0.243243243243243,0,0,"x2","tru"
"57",0.243243243243243,0,0,"x3","tru"
"58",0.256756756756757,0.0414222222222222,0.0026568627022075,"x1","tru"
"59",0.256756756756757,0,0,"x2","tru"
"60",0.256756756756757,0,0,"x3","tru"
"61",0.27027027027027,0.0456888888888889,0.00278412689113721,"x1","tru"
"62",0.27027027027027,0,0,"x2","tru"
"63",0.27027027027027,0,0,"x3","tru"
"64",0.283783783783784,0.0485333333333333,0.00286520424368398,"x1","tru"
"65",0.283783783783784,0,0,"x2","tru"
"66",0.283783783783784,0,0,"x3","tru"
"67",0.297297297297297,0.0499555555555556,0.00290470876030065,"x1","tru"
"68",0.297297297297297,0,0,"x2","tru"
"69",0.297297297297297,0,0,"x3","tru"
"70",0.310810810810811,0.0549333333333333,0.00303800116223289,"x1","tru"
"71",0.310810810810811,0,0,"x2","tru"
"72",0.310810810810811,0,0,"x3","tru"
"73",0.324324324324324,0.0592,0.00314664858751868,"x1","tru"
"74",0.324324324324324,0,0,"x2","tru"
"75",0.324324324324324,0,0,"x3","tru"
"76",0.337837837837838,0.0592,0.00314664858751868,"x1","tru"
"77",0.337837837837838,0,0,"x2","tru"
"78",0.337837837837838,0,0,"x3","tru"
"79",0.351351351351351,0.0606222222222222,0.00318181411273678,"x1","tru"
"80",0.351351351351351,0.000355555555555556,0.000251371044315846,"x2","tru"
"81",0.351351351351351,0.000355555555555556,0.000251371044315846,"x3","tru"
"82",0.364864864864865,0.0663111111111111,0.00331766846255542,"x1","tru"
"83",0.364864864864865,0.0108444444444444,0.00138093961371787,"x2","tru"
"84",0.364864864864865,0.0108444444444444,0.00138093961371787,"x3","tru"
"85",0.378378378378378,0.0691555555555556,0.00338291300354809,"x1","tru"
"86",0.378378378378378,0.0295111111111111,0.0022564556447707,"x2","tru"
"87",0.378378378378378,0.0295111111111111,0.0022564556447707,"x3","tru"
"88",0.391891891891892,0.0712888888888889,0.00343075717486198,"x1","tru"
"89",0.391891891891892,0.0542222222222222,0.00301940900293805,"x2","tru"
"90",0.391891891891892,0.0542222222222222,0.00301940900293805,"x3","tru"
