"","pka1","pka2","logA","Na.A","Energy.kJ.mol","Flux.mol.m2s"
"1",7.75,2.75,0.5,-3.15,1.21321296165291,-0.0022249
"2",7.75,2.75,-0.75,-7,1.20023285008107,-0.00067345
"3",13.5,5.5,0.5,-7,1.65350637367012,-0.0030867
"4",5.77757297968492,5.03769879986066,-0.930072337388992,-4.84590432916302,1.1088575964225,-0.00061756
"5",13.4835997184273,4.11896405939478,0.241745857172646,-6.51596115170978,1.63452148413295,-0.0022703
"6",6.7551531183999,3.33373010670766,-0.954951471532695,-6.73817566649523,1.10601167802915,-0.00060542
"7",4.96101047762204,4.16813096217811,-1.3459608667763,-3.15937445654999,0.981134659731662,-0.00041201
"8",5.37017639045048,4.63216192328505,-1.47594394405604,-4.78748593371414,1.07671446191439,-0.00051085
"9",5.02573984166706,4.81382393274106,-1.43940011197041,-3.73268437165986,1.04942174816373,-0.00050675
"10",5.59116794980373,4.29152123372796,-1.45564869334846,-3.92798880403262,1.07242894865098,-0.00050684
"11",13.5,5.5,0.797348059231584,-5.84125380721749,1.67791583833159,-0.0043746
"12",13.5,5.5,0.274109056947939,-4.50575541309004,1.63711653894967,-0.0023597
"13",7.68520098912904,2.83915013207606,-1.15564369258383,0.55392697642631,1.03758407231629,-0.0004723
