"","x","prob","psd","var","cat"
"1",0,0.0272,0.00216887723129836,"x1","tru"
"2",0,0.359822222222222,0.00639930816562449,"x2","tru"
"3",0,0.359822222222222,0.00639930816562449,"x3","tru"
"4",0.0135135135135135,0.0337777777777778,0.00240875586166332,"x1","tru"
"5",0.0135135135135135,0.346488888888889,0.00634468230554525,"x2","tru"
"6",0.0135135135135135,0.346488888888889,0.00634468230554525,"x3","tru"
"7",0.027027027027027,0.0337777777777778,0.00240875586166332,"x1","tru"
"8",0.027027027027027,0.333155555555556,0.00628455505516712,"x2","tru"
"9",0.027027027027027,0.333155555555556,0.00628455505516712,"x3","tru"
"10",0.0405405405405405,0.0373333333333333,0.00252769743462062,"x1","tru"
"11",0.0405405405405405,0.319822222222222,0.00621876684303335,"x2","tru"
"12",0.0405405405405405,0.319822222222222,0.00621876684303335,"x3","tru"
"13",0.0540540540540541,0.0373333333333333,0.00252769743462062,"x1","tru"
"14",0.0540540540540541,0.306488888888889,0.00614713591667307,"x2","tru"
"15",0.0540540540540541,0.306488888888889,0.00614713591667307,"x3","tru"
"16",0.0675675675675676,0.0373333333333333,0.00252769743462062,"x1","tru"
"17",0.0675675675675676,0.293155555555556,0.00606945541474275,"x2","tru"
"18",0.0675675675675676,0.293155555555556,0.00606945541474275,"x3","tru"
"19",0.0810810810810811,0.0410666666666667,0.00264592585956617,"x1","tru"
"20",0.0810810810810811,0.279822222222222,0.00598548980522938,"x2","tru"
"21",0.0810810810810811,0.279822222222222,0.00598548980522938,"x3","tru"
"22",0.0945945945945946,0.0410666666666667,0.00264592585956617,"x1","tru"
"23",0.0945945945945946,0.266488888888889,0.00589497052655196,"x2","tru"
"24",0.0945945945945946,0.266488888888889,0.00589497052655196,"x3","tru"
"25",0.108108108108108,0.0410666666666667,0.00264592585956617,"x1","tru"
"26",0.108108108108108,0.253155555555556,0.00579759061445223,"x2","tru"
"27",0.108108108108108,0.253155555555556,0.00579759061445223,"x3","tru"
"28",0.121621621621622,0.0449777777777778,0.00276340457596786,"x1","tru"
"29",0.121621621621622,0.239822222222222,0.00569299802214174,"x2","tru"
"30",0.121621621621622,0.239822222222222,0.00569299802214174,"x3","tru"
"31",0.135135135135135,0.0449777777777778,0.00276340457596786,"x1","tru"
"32",0.135135135135135,0.226488888888889,0.0055807872339744,"x2","tru"
"33",0.135135135135135,0.226488888888889,0.0055807872339744,"x3","tru"
"34",0.148648648648649,0.0449777777777778,0.00276340457596786,"x1","tru"
"35",0.148648648648649,0.213155555555556,0.00546048861780064,"x2","tru"
"36",0.148648648648649,0.213155555555556,0.00546048861780064,"x3","tru"
"37",0.162162162162162,0.0490666666666667,0.0028800965690257,"x1","tru"
"38",0.162162162162162,0.199822222222222,0.00533155473223578,"x2","tru"
"39",0.162162162162162,0.199822222222222,0.00533155473223578,"x3","tru"
"40",0.175675675675676,0.0490666666666667,0.0028800965690257,"x1","tru"
"41",0.175675675675676,0.186488888888889,0.00519334245972457,"x2","tru"
"42",0.175675675675676,0.186488888888889,0.00519334245972457,"x3","tru"
"43",0.189189189189189,0.0490666666666667,0.0028800965690257,"x1","tru"
"44",0.189189189189189,0.173155555555556,0.00504508930234016,"x2","tru"
"45",0.189189189189189,0.173155555555556,0.00504508930234016,"x3","tru"
"46",0.202702702702703,0.0533333333333333,0.00299596436379604,"x1","tru"
"47",0.202702702702703,0.159822222222222,0.0048858813285479,"x2","tru"
"48",0.202702702702703,0.159822222222222,0.0048858813285479,"x3","tru"
"49",0.216216216216216,0.0533333333333333,0.00299596436379604,"x1","tru"
"50",0.216216216216216,0.146488888888889,0.00471460886693431,"x2","tru"
"51",0.216216216216216,0.146488888888889,0.00471460886693431,"x3","tru"
"52",0.22972972972973,0.0533333333333333,0.00299596436379604,"x1","tru"
"53",0.22972972972973,0.133155555555556,0.0045299036748208,"x2","tru"
"54",0.22972972972973,0.133155555555556,0.0045299036748208,"x3","tru"
"55",0.243243243243243,0.0533333333333333,0.00299596436379604,"x1","tru"
"56",0.243243243243243,0.12,0.00433282048247251,"x2","tru"
"57",0.243243243243243,0.12,0.00433282048247251,"x3","tru"
"58",0.256756756756757,0.0577777777777778,0.00311097001443714,"x1","tru"
"59",0.256756756756757,0.106844444444444,0.00411887167150967,"x2","tru"
"60",0.256756756756757,0.106844444444444,0.00411887167150967,"x3","tru"
"61",0.27027027027027,0.0577777777777778,0.00311097001443714,"x1","tru"
"62",0.27027027027027,0.0940444444444444,0.00389187385689334,"x2","tru"
"63",0.27027027027027,0.0940444444444444,0.00389187385689334,"x3","tru"
"64",0.283783783783784,0.0577777777777778,0.00311097001443714,"x1","tru"
"65",0.283783783783784,0.0817777777777778,0.00365367815500444,"x2","tru"
"66",0.283783783783784,0.0817777777777778,0.00365367815500444,"x3","tru"
"67",0.297297297297297,0.0577777777777778,0.00311097001443714,"x1","tru"
"68",0.297297297297297,0.0700444444444445,0.00340295871909956,"x2","tru"
"69",0.297297297297297,0.0700444444444445,0.00340295871909956,"x3","tru"
"70",0.310810810810811,0.0577777777777778,0.00311097001443714,"x1","tru"
"71",0.310810810810811,0.0588444444444444,0.00313777772182003,"x2","tru"
"72",0.310810810810811,0.0588444444444444,0.00313777772182003,"x3","tru"
"73",0.324324324324324,0.0624,0.0032250750895651,"x1","tru"
"74",0.324324324324324,0.0481777777777778,0.00285522303487401,"x2","tru"
"75",0.324324324324324,0.0481777777777778,0.00285522303487401,"x3","tru"
"76",0.337837837837838,0.0624,0.0032250750895651,"x1","tru"
"77",0.337837837837838,0.0382222222222222,0.0025564309826394,"x2","tru"
"78",0.337837837837838,0.0382222222222222,0.0025564309826394,"x3","tru"
"79",0.351351351351351,0.0624,0.0032250750895651,"x1","tru"
"80",0.351351351351351,0.0291555555555556,0.00224323215763138,"x2","tru"
"81",0.351351351351351,0.0291555555555556,0.00224323215763138,"x3","tru"
"82",0.364864864864865,0.0624,0.0032250750895651,"x1","tru"
"83",0.364864864864865,0.0209777777777778,0.00191079788417923,"x2","tru"
"84",0.364864864864865,0.0209777777777778,0.00191079788417923,"x3","tru"
"85",0.378378378378378,0.0624,0.0032250750895651,"x1","tru"
"86",0.378378378378378,0.0136888888888889,0.0015492795865535,"x2","tru"
"87",0.378378378378378,0.0136888888888889,0.0015492795865535,"x3","tru"
"88",0.391891891891892,0.0672,0.00333824065439666,"x1","tru"
"89",0.391891891891892,0.00764444444444444,0.00116130248053776,"x2","tru"
"90",0.391891891891892,0.00764444444444444,0.00116130248053776,"x3","tru"
"91",0.405405405405405,0.0672,0.00333824065439666,"x1","tru"
"92",0.405405405405405,0.00284444444444444,0.000710099032873824,"x2","tru"
"93",0.405405405405405,0.00284444444444444,0.000710099032873824,"x3","tru"
"94",0.418918918918919,0.0672,0.00333824065439666,"x1","tru"
"95",0.418918918918919,0,0,"x2","tru"
"96",0.418918918918919,0,0,"x3","tru"
"97",0.432432432432432,0.0672,0.00333824065439666,"x1","tru"
"98",0.432432432432432,0,0,"x2","tru"
"99",0.432432432432432,0,0,"x3","tru"
"100",0.445945945945946,0.0672,0.00333824065439666,"x1","tru"
