"","x","prob","psd","var"
"1",0,0.000177777777777778,0.000177761974606248,"x1"
"2",0,0.217955555555556,0.00550476046681254,"x2"
"3",0,0.217955555555556,0.00550476046681254,"x3"
"4",0.0135135135135135,0.00106666666666667,0.000435232533279271,"x1"
"5",0.0135135135135135,0.204622222222222,0.00537900392918923,"x2"
"6",0.0135135135135135,0.204622222222222,0.00537900392918923,"x3"
"7",0.027027027027027,0.00106666666666667,0.000435232533279271,"x1"
"8",0.027027027027027,0.191466666666667,0.00524607251565456,"x2"
"9",0.027027027027027,0.191466666666667,0.00524607251565456,"x3"
"10",0.0405405405405405,0.00177777777777778,0.000561682754895302,"x1"
"11",0.0405405405405405,0.178311111111111,0.00510365897093765,"x2"
"12",0.0405405405405405,0.178311111111111,0.00510365897093765,"x3"
"13",0.0540540540540541,0.00266666666666667,0.000687611719317821,"x1"
"14",0.0540540540540541,0.165511111111111,0.00495521603000092,"x2"
"15",0.0540540540540541,0.165511111111111,0.00495521603000092,"x3"
"16",0.0675675675675676,0.00266666666666667,0.000687611719317821,"x1"
"17",0.0675675675675676,0.152888888888889,0.00479840485612014,"x2"
"18",0.0675675675675676,0.152888888888889,0.00479840485612014,"x3"
"19",0.0810810810810811,0.00373333333333333,0.000813157965307608,"x1"
"20",0.0810810810810811,0.140622222222222,0.00463508576623525,"x2"
"21",0.0810810810810811,0.140622222222222,0.00463508576623525,"x3"
"22",0.0945945945945946,0.00373333333333333,0.000813157965307608,"x1"
"23",0.0945945945945946,0.128711111111111,0.0044650656033534,"x2"
"24",0.0945945945945946,0.128711111111111,0.0044650656033534,"x3"
"25",0.108108108108108,0.00497777777777778,0.000938367329749836,"x1"
"26",0.108108108108108,0.117155555555556,0.00428807403248746,"x2"
"27",0.108108108108108,0.117155555555556,0.00428807403248746,"x3"
"28",0.121621621621622,0.00497777777777778,0.000938367329749836,"x1"
"29",0.121621621621622,0.105955555555556,0.00410374302428013,"x2"
"30",0.121621621621622,0.105955555555556,0.00410374302428013,"x3"
"31",0.135135135135135,0.0064,0.00106324785445351,"x1"
"32",0.135135135135135,0.0952888888888889,0.0039148473287833,"x2"
"33",0.135135135135135,0.0952888888888889,0.0039148473287833,"x3"
"34",0.148648648648649,0.0064,0.00106324785445351,"x1"
"35",0.148648648648649,0.0851555555555556,0.00372150714782374,"x2"
"36",0.148648648648649,0.0851555555555556,0.00372150714782374,"x3"
"37",0.162162162162162,0.008,0.00118778973073707,"x1"
"38",0.162162162162162,0.0753777777777778,0.00351999920189541,"x2"
"39",0.162162162162162,0.0753777777777778,0.00351999920189541,"x3"
"40",0.175675675675676,0.008,0.00118778973073707,"x1"
"41",0.175675675675676,0.0661333333333333,0.00331353361046094,"x2"
"42",0.175675675675676,0.0661333333333333,0.00331353361046094,"x3"
"43",0.189189189189189,0.008,0.00118778973073707,"x1"
"44",0.189189189189189,0.0574222222222222,0.00310196813845042,"x2"
"45",0.189189189189189,0.0574222222222222,0.00310196813845042,"x3"
"46",0.202702702702703,0.00977777777777778,0.00131197376935203,"x1"
"47",0.202702702702703,0.0492444444444444,0.00288503969965529,"x2"
"48",0.202702702702703,0.0492444444444444,0.00288503969965529,"x3"
"49",0.216216216216216,0.00977777777777778,0.00131197376935203,"x1"
"50",0.216216216216216,0.0417777777777778,0.00266774628351276,"x2"
